Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
15.5,2.220887,8.030389,13.21822,47.57872,0.176295,0.395623,0,0.501748,12.42274,3.498748,0.190448,10.44037,
16,2.26654,7.950493,13.15231,47.78852,0.206253,0.393118,0,0.494586,12.43731,3.497303,0.158423,10.50977,
16.5,2.263185,7.805115,13.22216,47.62076,0.086089,0.358054,0,0.523404,12.48257,3.464526,0.234851,10.61794,
17,2.334246,7.588398,13.43376,47.74103,0.211961,0.33616,0,0.51994,12.48504,3.503337,0.267176,10.2692,
17.5,2.363759,7.608432,13.49309,47.98861,0.214256,0.472112,0,0.576739,12.48084,3.43793,0.244569,10.36653,
18,2.375629,7.622684,13.47374,47.53116,0.250726,0.408878,0,0.551437,12.63384,3.516375,0.152545,10.38811,
18.5,2.413638,7.48742,13.72811,47.64507,0.323887,0.286228,0,0.570352,12.53613,3.522017,0.184797,10.38054,
19,2.260891,7.753842,13.66275,47.58331,0.329786,0.391611,0,0.571893,12.38323,3.677411,0.181867,10.38427,
19.5,2.26492,7.983307,13.70864,47.48012,0.280442,0.238445,0,0.555115,12.31437,3.565639,0.220351,10.23713,
20,2.381369,8.341367,13.65423,47.62568,0.29188,0.354518,0,0.49912,12.36842,3.617419,0.276249,10.04665,
20.5,2.328737,8.728569,13.70588,47.45594,0.201147,0.348885,0,0.59503,11.98851,3.48507,0.152377,9.963724,
21,2.337465,9.689929,13.74379,47.49282,0.247755,0.441988,0,0.542022,11.77379,3.49086,0.176183,9.918523,
21.5,2.256634,10.54787,13.73811,47.4304,0.274745,0.293804,0,0.606778,11.29413,3.351172,0.220773,9.637578,
22,2.068782,16.84842,12.49089,46.95914,0.178546,0.283603,0,0.500455,9.838733,3.043193,0.263128,10.31843,
22.5,1.382316,27.67048,9.600682,46.51551,0.075843,0.249406,0,0.395496,7.488286,2.273698,0.289042,11.25416,
23,0.91306,33.87979,7.371104,45.78466,0.142295,0.138946,0,0.311442,5.284842,1.542025,0.291781,11.78461,
23.5,0.581881,38.45973,5.290432,44.52512,0.06827,0.038103,0,0.186832,3.706253,0.979328,0.283556,12.58687,
24,0.341602,41.35507,3.83513,43.47709,-0.056952,0.081964,0,0.142595,2.510367,0.641096,0.256401,12.89398,
24.5,0.267901,42.92636,2.704195,42.47853,-0.001604,-0.051555,0,0.10902,1.755959,0.429019,0.189828,13.64586,
25,0.141236,43.93276,1.76981,41.74143,0.066828,0.066164,0,0.064457,1.15935,0.328299,0.269971,13.7902,
25.5,-0.041891,45.09551,1.227742,40.82465,0.036639,0.033962,0,0.001376,0.726309,0.217909,0.319263,14.22225,
26,-0.00692,45.21796,0.657506,40.54148,0.029877,0.015465,0,0.03045,0.550227,0.095095,0.201105,14.00336,
26.5,-0.056782,45.52121,0.538752,40.24356,0.023942,0.012165,0,0.039818,0.432524,0.09363,0.233727,14.30763,
