Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
8,2.44672,4.344416,14.21279,46.53294,0.354622,0.739916,0,0.87579,13.83363,2.781343,0.164779,9.349992,
8.50000000000001,2.283768,4.453532,14.5114,46.56031,0.262173,0.666322,0,0.858657,13.80227,2.751029,0.196252,9.415236,
9,2.325082,4.406038,14.27603,45.95103,0.36076,0.770919,0,0.862123,13.85071,2.689338,0.161688,9.277089,
9.5,2.286171,4.403259,14.11604,46.24543,0.29734,0.598602,0,0.828068,13.81898,2.712766,0.149283,9.371661,
10,2.270043,4.54051,14.35133,46.42753,0.329616,0.618431,0,0.850435,13.93407,2.566933,0.185785,9.150945,
10.5,2.259231,4.5044,14.27741,46.4006,0.315615,0.640648,0,0.861766,13.91329,2.728175,0.198367,9.483888,
11,2.228619,4.421523,14.5078,46.48497,0.344241,0.606833,0,0.860967,13.82713,2.779341,0.174464,9.275446,
11.5,2.295425,4.493212,14.38964,46.48455,0.402687,0.578351,0,0.820938,13.84457,2.667025,0.26079,9.289311,
12,2.243963,4.420806,14.28002,45.9416,0.316646,0.596647,0,0.824334,13.96352,2.715801,0.199975,9.435292,
12.5,2.284953,4.424419,14.44052,46.49729,0.335809,0.624493,0,0.829489,13.84272,2.62979,0.19806,9.384225,
13,2.305438,4.374315,14.12691,45.93585,0.300193,0.646199,0,0.859378,13.85325,2.694208,0.165154,9.20595,
13.5,2.320015,4.437437,14.31578,46.26714,0.388947,0.567792,0,0.883443,13.98082,2.760621,0.19906,9.237795,
14,2.326059,4.311136,13.9887,45.63208,0.316027,0.682677,0,0.82394,13.83414,2.722355,0.201947,9.195776,
14.5,2.313641,4.408634,14.27223,46.66502,0.247343,0.6351,0,0.830698,13.97384,2.74985,0.196601,9.266673,
15,2.310782,4.386475,14.25229,46.29892,0.331084,0.674262,0,0.867795,13.88587,2.754134,0.101016,9.170639,
15.5,2.297693,4.420794,14.12149,46.09208,0.249323,0.609693,0,0.830744,13.81458,2.664697,0.153259,9.200039,
16,2.304699,4.578667,14.06293,45.89138,0.365648,0.618632,0,0.799335,13.93251,2.671922,0.25744,9.304207,
16.5,2.215491,4.395004,14.05723,45.50053,0.381727,0.662035,0,0.85551,14.0198,2.597403,0.089349,9.269785,
17,2.266794,4.393655,14.14388,45.68954,0.40236,0.676501,0,0.849825,13.91846,2.633516,0.180278,9.22737,
17.5,2.329655,4.405885,13.97499,44.84422,0.411131,0.623706,0,0.850045,13.81869,2.781432,0.149219,9.074956,
18,2.27967,4.421072,13.61546,44.37643,0.326617,0.685599,0,0.841454,13.89301,2.648126,0.198957,9.226519,
18.5,2.201584,4.29569,13.37034,43.38885,0.376962,0.554509,0,0.78261,13.95319,2.736249,0.164042,9.15465,
19,2.280679,4.31778,13.47055,43.60763,0.283379,0.649136,0,0.881755,13.88665,2.747837,0.241586,9.427867,
19.5,2.233954,4.267967,13.38742,42.91796,0.224967,0.660735,0,0.82391,13.89774,2.756308,0.164499,9.240294,
20,2.182533,4.273433,13.17596,42.83802,0.307267,0.621024,0,0.838342,13.80196,2.778478,0.205623,9.042696,
20.5,2.269271,4.27713,13.27256,43.05806,0.351738,0.541176,0,0.82941,13.72613,2.801452,0.22654,9.320107,
21,2.191304,4.264031,12.96733,42.78498,0.344347,0.694358,0,0.828123,13.86612,2.583727,0.165425,9.0807,
21.5,2.259797,4.298802,13.14327,42.88224,0.35455,0.557758,0,0.758556,13.69536,2.818616,0.200911,9.200423,
22,2.302377,4.284651,13.35224,43.1315,0.340454,0.634048,0,0.808508,13.7832,2.648003,0.23528,9.143899,
22.5,2.131462,4.238859,12.92938,42.69054,0.367692,0.676473,0,0.764027,13.73495,2.676337,0.204103,9.223054,
23,2.277459,4.285542,13.14647,42.91605,0.319041,0.601218,0,0.836714,13.86141,2.688381,0.153369,9.124639,
23.5,2.228242,4.188898,13.07804,42.77877,0.306526,0.606821,0,0.853094,13.80787,2.6675,0.176003,9.164145,
24,2.09399,4.277684,13.25973,43.00088,0.363945,0.611656,0,0.807725,13.84848,2.715345,0.15546,9.238848,
24.5,2.263014,4.330239,13.03733,43.09016,0.279153,0.599285,0,0.813734,13.77079,2.751172,0.145668,9.339447,
25,2.201602,4.248182,13.29127,42.89928,0.251201,0.704929,0,0.865119,13.73681,2.75427,0.174121,9.243193,
25.5,2.216551,4.280927,13.46426,43.35138,0.345026,0.522513,0,0.850308,13.82166,2.697705,0.1864,9.027677,
26,2.210543,4.257252,13.19544,42.53493,0.312935,0.640939,0,0.852239,13.70355,2.764258,0.166535,9.288934,
26.5,2.227645,4.181384,13.28826,43.04119,0.359666,0.57761,0,0.825033,13.68875,2.708528,0.152578,9.307263,
27,2.11707,4.206461,13.1521,43.55877,0.360397,0.745915,0,0.85776,13.78178,2.647877,0.174545,9.361319,
27.5,2.189128,4.260952,13.26946,43.21606,0.245523,0.693388,0,0.824536,13.85158,2.604946,0.199837,9.337293,
28,2.171089,4.352448,13.44272,43.45387,0.321037,0.632993,0,0.791191,13.63571,2.759265,0.194777,9.253422,
28.5,2.233177,4.312748,13.67421,44.0327,0.269887,0.714128,0,0.824994,13.745,2.769942,0.139009,9.279364,
29,2.191663,4.411744,13.5525,43.83858,0.349425,0.617944,0,0.822096,13.59594,2.825655,0.129017,9.206827,
29.5,2.14224,4.353272,13.79026,44.69376,0.285773,0.651407,0,0.779524,13.91296,2.862033,0.184248,9.319531,
30,2.182867,4.379187,13.83105,45.34228,0.400946,0.671125,0,0.859361,13.74734,2.688368,0.160967,9.311986,
30.5,2.178997,4.334561,13.84516,45.13511,0.269157,0.706641,0,0.803888,13.81647,2.664502,0.141452,9.611655,
31,2.299104,4.412425,13.86642,45.49229,0.342893,0.620972,0,0.797287,13.68444,2.70582,0.13423,9.317269,
31.5,2.238581,4.307418,14.26392,46.00219,0.193748,0.690705,0,0.870454,13.64024,2.755838,0.110407,9.414708,
32,2.345062,4.355797,14.17842,45.67729,0.232202,0.538176,0,0.848968,13.76649,2.750634,0.224816,9.593212,
32.5,2.343387,4.291938,14.24229,45.85007,0.399941,0.674506,0,0.884564,13.55191,2.831646,0.178151,9.488492,
33,2.369027,4.248988,14.09211,46.18728,0.280529,0.658935,0,0.814973,13.56767,2.604775,0.235674,9.430702,
33.5,2.391387,4.220838,14.28726,45.92179,0.326737,0.622782,0,0.889646,13.65187,2.655721,0.118578,9.522137,
34,2.364161,4.47461,14.28818,46.24907,0.282645,0.59037,0,0.859827,13.67561,2.613416,0.257135,9.486626,
34.5,2.452621,4.917429,14.25557,45.89989,0.289446,0.673336,0,0.872179,13.82114,2.601335,0.136411,9.249321,
35,2.17548,5.842938,13.56513,45.8987,0.311083,0.597215,0,0.783395,14.00701,2.47347,0.23564,9.420746,
35.5,1.693763,8.069125,12.48311,45.15518,0.270147,0.461715,0,0.549518,14.29597,2.399718,0.170456,9.838161,
36,1.084183,13.23469,10.85914,45.76274,0.303844,0.169405,0,0.270696,15.03103,2.252715,0.236308,11.44683,
36.5,0.696256,20.00334,8.316343,44.0234,0.232841,0.053638,0,0.1232,12.53468,1.79856,0.26449,13.03496,
37,0.261273,32.34429,4.02989,42.45862,0.068117,0.064391,0,0.061394,4.773589,0.480483,0.29847,15.6616,
37.5,0.068997,39.66524,1.496503,40.89696,0.042868,0.008165,0,0.051461,1.844503,0.124637,0.261166,16.36377,
38,-0.024747,41.67729,0.777385,39.74242,-0.023865,-0.053153,0,0.044588,0.957372,0.16372,0.255356,15.80785,
38.5,-0.035102,43.08562,0.500342,39.47502,-0.029353,-0.001459,0,-0.025894,0.613631,0.008897,0.244765,15.24363,
39,-0.068317,43.5122,0.439128,39.31349,0.004941,-0.09018,0,-0.026013,0.486779,0.033685,0.204753,15.08669,
39.5,0.013542,43.79115,0.358325,39.43806,-0.000927,0.034692,0,-0.014727,0.461283,0.046527,0.224511,15.20344,
40,-0.016584,44.24703,0.402435,39.4194,-0.053496,0.030806,0,0.036604,0.542628,0.000771,0.204927,14.54235,
40.5,-0.044257,44.52047,0.432164,39.50616,-0.032648,-0.022587,0,0.020758,0.45581,-0.031106,0.241234,14.52594,
41,-0.007268,44.4943,0.424914,39.36645,-0.032623,0.069579,0,-0.007331,0.465927,0.028389,0.197848,14.2289,
