Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
18.5,2.097996,3.117602,15.56604,51.97148,0.224744,0.403632,0,0.407009,13.13552,2.761861,0.066887,6.571592,
19,2.187421,3.13149,15.4424,51.59376,0.298331,0.302701,0,0.405427,13.31971,2.639871,0.186283,6.361669,
19.5,2.140068,3.076888,15.69796,51.31739,0.222011,0.394007,0,0.413216,13.34847,2.800876,0.104904,6.49764,
20,2.214437,3.098608,15.36913,51.75524,0.174437,0.323447,0,0.442507,13.21642,2.762047,0.045267,6.467456,
20.5,2.231257,2.972435,15.55702,51.60342,0.301487,0.384268,0,0.436819,13.25754,2.693964,0.111929,6.382174,
21,2.149844,3.106737,15.71288,51.70541,0.197477,0.361644,0,0.367608,13.2395,2.714025,0.111182,6.391509,
21.5,2.163891,2.996228,15.76966,51.94625,0.056353,0.402745,0,0.375609,13.20907,2.66151,0.08456,6.393475,
22,2.123521,3.043565,15.67173,51.80953,0.292587,0.322425,0,0.406364,13.20225,2.781816,0.108942,6.296248,
22.5,2.157759,2.908742,15.65131,52.03806,0.280033,0.402761,0,0.453755,13.20222,2.744406,0.079941,6.195887,
23,2.314748,2.857413,15.73119,51.97753,0.227376,0.304239,0,0.467879,13.11415,2.734449,0.143017,6.246964,
23.5,2.303058,2.898139,15.86819,51.79322,0.235437,0.396378,0,0.459499,13.0315,2.757674,0.094932,6.277678,
24,2.328469,2.973858,15.97975,51.8647,0.293679,0.325294,0,0.502097,12.98298,2.756392,0.112135,5.996722,
24.5,2.211482,2.965754,15.83694,51.66339,0.238414,0.308305,0,0.487635,12.77582,2.701904,0.073026,6.21489,
25,2.380012,3.317219,16.07905,51.78827,0.279848,0.352289,0,0.468037,12.31302,2.716402,0.166329,6.12727,
25.5,2.354619,4.241421,15.67531,51.78081,0.267178,0.402773,0,0.430112,11.65234,2.411169,0.118427,6.573991,
26,2.15957,5.745606,15.07903,50.80087,0.224916,0.317729,0,0.390218,10.5578,2.124418,0.108303,7.283023,
26.5,2.194201,8.46968,14.24965,50.12108,0.150091,0.250659,0,0.359292,8.971148,1.871941,0.112123,8.473278,
27,1.849597,13.12886,12.5548,48.40804,0.117509,0.214008,0,0.274088,6.964073,1.519339,0.156508,10.06561,
27.5,1.308386,21.05516,9.379392,45.81332,0.12771,0.170832,0,0.187533,4.240323,1.034102,0.122685,12.45941,
28,0.517993,34.91643,4.369543,42.53077,0.041503,0.02061,0,0.043,1.542778,0.436052,0.228513,15.19371,
28.5,0.209218,41.63305,1.726046,40.29408,-0.031824,-0.004469,0,-0.004397,0.687822,0.114485,0.218849,14.06666,
29,0.050562,43.91505,0.890211,39.82925,0.008581,0.062381,0,-0.010331,0.418077,-0.024138,0.18159,13.15841,
29.5,-0.058076,44.6183,0.540627,39.57874,-0.067397,-0.018316,0,0.025019,0.369883,0.018932,0.198465,12.76743,
30,-0.011856,45.3127,0.41201,39.73384,0.025681,-0.050053,0,0.024764,0.37276,0.010073,0.179354,12.32463,
30.5,-0.014437,45.59489,0.467883,39.46627,-0.078129,-0.071147,0,0.021116,0.346803,0.009144,0.164771,12.3667,
31,-0.098235,45.79216,0.442217,39.31435,0.058461,-0.004023,0,0.021264,0.342709,0.065684,0.14956,12.25735,
31.5,-0.09162,45.99611,0.413338,39.5962,-0.004259,0.05507,0,0.005114,0.356865,-0.00738,0.119104,12.28727,
32,-0.05175,45.87302,0.394713,39.55433,-0.00397,0.02625,0,-0.017069,0.346231,0.038503,0.204089,12.22659,
32.5,-0.036844,46.09008,0.356577,39.53476,-0.03157,0.034578,0,0.009044,0.342735,-0.027553,0.244451,12.05784,
33,-0.007723,46.01973,0.414392,39.47964,-0.019563,-0.029779,0,0.036259,0.302993,0.052586,0.229443,12.15953,
