time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-07-23T23:18:44.240Z,18.8548333,-155.2216667,10.451,2.62,ml,26,290,,0.11,hv,hv1120722,2020-03-31T22:19:29.130Z,"44 km ESE of Naalehu, Hawaii",earthquake,7.41,1.48,0.01,5,reviewed,hv,hv
1996-07-23T22:54:36.660Z,18.834,-155.2251667,8.891,2.71,ml,19,307,,0.11,hv,hv1120707,2020-03-31T22:18:46.090Z,"45 km SE of Naalehu, Hawaii",earthquake,1.5,0.76,,1,reviewed,hv,hv
1996-07-23T22:45:54.130Z,18.8978333,-155.2743333,15.808,3.97,md,38,248,,0.11,hv,hv1126612,2020-03-31T22:18:45.790Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.93,15.3,,1,reviewed,hv,hv
1996-07-23T22:45:23.960Z,18.9006667,-155.2725,13.868,2.72,ml,37,248,,0.09,hv,hv1120701,2020-03-31T22:18:45.640Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.68,2.34,0.16,8,reviewed,hv,hv
1996-07-23T22:11:44.710Z,18.8898333,-155.2646667,12.578,3.26,ml,34,257,,0.12,hv,hv1120682,2020-03-31T22:18:45.490Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.41,1.04,0.01,4,reviewed,hv,hv
1996-07-23T22:07:01.720Z,18.8206667,-155.2355,10.922,3.05,ml,21,298,,0.1,hv,hv1120680,2020-03-31T22:18:45.330Z,"45 km SE of Naalehu, Hawaii",earthquake,1.47,1.53,0.18,5,reviewed,hv,hv
1996-07-23T21:25:11.860Z,18.752,-155.1925,9.231,2.78,ml,28,315,,0.13,hv,hv1120663,2020-03-31T22:18:44.900Z,"53 km SE of Naalehu, Hawaii",earthquake,11.26,4.32,0.11,2,reviewed,hv,hv
1996-07-23T21:11:12.830Z,18.9098333,-155.2693333,13.418,3.39,ml,37,253,,0.11,hv,hv1120660,2020-03-31T22:18:44.600Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.83,1.14,,1,reviewed,hv,hv
1996-07-23T20:30:45.450Z,18.9211667,-155.2681667,14.098,3.94,md,41,243,,0.11,hv,hv1120645,2020-03-31T22:18:44.450Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.77,2.08,,1,reviewed,hv,hv
1996-07-23T20:10:49.770Z,18.92,-155.2555,13.261,2.89,ml,33,251,,0.1,hv,hv1120639,2020-03-31T22:18:44.000Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.35,1.16,,4,reviewed,hv,hv
1996-07-23T19:52:58.650Z,18.9273333,-155.2773333,13.604,2.66,md,8,271,,0.06,hv,hv1120633,2020-03-31T22:18:43.870Z,"35 km ESE of Naalehu, Hawaii",earthquake,4.14,1.88,,1,reviewed,hv,hv
1996-07-23T19:14:46.870Z,18.7821667,-155.2376667,26.192,2.67,ml,26,285,,0.13,hv,hv1120616,2020-03-31T22:18:43.600Z,"47 km SE of Naalehu, Hawaii",earthquake,1.71,4.99,0.08,5,reviewed,hv,hv
1996-07-23T17:23:54.480Z,18.788,-155.25,22.531,2.68,ml,24,295,,0.1,hv,hv1120582,2020-03-31T22:18:42.610Z,"46 km SE of Naalehu, Hawaii",earthquake,6.49,5.52,,0,reviewed,hv,hv
1996-07-23T16:21:27.190Z,18.875,-155.2596667,13.008,2.64,ml,21,302,,0.1,hv,hv1120560,2020-03-31T22:18:41.600Z,"39 km ESE of Naalehu, Hawaii",earthquake,6.39,1.65,,1,reviewed,hv,hv
1996-07-23T15:41:16.880Z,18.9271667,-155.2628333,14.241,2.8,ml,38,247,,0.13,hv,hv1120548,2020-03-31T22:18:41.280Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.7,1.71,0.16,4,reviewed,hv,hv
1996-07-23T15:06:30.500Z,18.9248333,-155.2741667,14.608,2.85,ml,38,247,,0.11,hv,hv1120539,2020-03-31T22:18:40.800Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.69,2.57,,1,reviewed,hv,hv
1996-07-23T13:30:41.780Z,18.8928333,-155.2566667,14.018,2.95,ml,33,250,,0.12,hv,hv1120515,2020-03-31T22:18:40.230Z,"39 km ESE of Naalehu, Hawaii",earthquake,3,8.25,0.11,4,reviewed,hv,hv
1996-07-23T13:24:58.470Z,18.8178333,-155.2298333,9.832,4.86,md,39,293,,0.1,hv,hv1120513,2020-03-31T22:18:40.060Z,"46 km SE of Naalehu, Hawaii",earthquake,2.13,0.92,,1,reviewed,hv,hv
1996-07-23T13:20:21.190Z,18.9156667,-155.2495,12.271,3.08,ml,21,263,,0.1,hv,hv1121740,2020-03-31T22:18:39.920Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.73,0.84,0.11,4,reviewed,hv,hv
1996-07-23T13:10:56.500Z,18.9191667,-155.2755,14.058,2.52,ml,29,260,,0.11,hv,hv1120508,2020-03-31T22:18:39.630Z,"Hawaii region, Hawaii",earthquake,2.75,1.49,0.1,3,reviewed,hv,hv
1996-07-23T12:59:52.440Z,18.9138333,-155.2696667,14.748,4.17,md,39,244,,0.1,hv,hv1120502,2020-03-31T22:18:39.190Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.9,5.92,,1,reviewed,hv,hv
1996-07-23T12:57:32.160Z,18.8113333,-155.2353333,9.122,4.22,md,39,294,,0.12,hv,hv1120501,2020-03-31T22:18:39.040Z,"46 km SE of Naalehu, Hawaii",earthquake,2.23,1.19,,1,reviewed,hv,hv
1996-07-23T12:01:35.750Z,18.9015,-155.2538333,12.313,2.84,ml,17,265,,0.1,hv,hv1121509,2020-03-31T22:18:38.150Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.74,1.24,,2,reviewed,hv,hv
1996-07-23T12:00:46.350Z,19.0015,-155.2448333,13.772,2.56,ml,19,246,,0.09,hv,hv1120479,2020-03-31T22:18:38.000Z,"33 km SE of P?hala, Hawaii",earthquake,2.02,1.06,0.19,5,reviewed,hv,hv
1996-07-23T11:36:14.510Z,18.9211667,-155.2658333,15.538,3,ml,26,244,,0.07,hv,hv1120471,2020-03-31T22:18:37.710Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.48,13.34,0.07,3,reviewed,hv,hv
1996-07-23T11:32:03.620Z,18.9055,-155.268,13.736,4.07,md,27,263,,0.08,hv,hv1120469,2020-03-31T22:18:37.560Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.33,1.65,,1,reviewed,hv,hv
1996-07-23T11:15:32.160Z,18.8791667,-155.2461667,10.778,4.14,md,41,267,,0.12,hv,hv1120459,2020-03-31T22:18:37.240Z,"40 km ESE of Naalehu, Hawaii",earthquake,1.61,0.82,,1,reviewed,hv,hv
1996-07-23T10:59:45.390Z,18.9161667,-155.2846667,10.181,3.19,ml,27,277,,0.1,hv,hv1120454,2020-03-31T22:18:36.930Z,"35 km ESE of Naalehu, Hawaii",earthquake,3.65,0.75,,1,reviewed,hv,hv
1996-07-23T10:46:48.130Z,18.9165,-155.274,14.038,4.16,md,40,245,,0.1,hv,hv1120451,2020-03-31T22:18:36.770Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.96,1.38,,1,reviewed,hv,hv
1996-07-23T10:41:02.690Z,18.836,-155.2068333,19.382,2.97,ml,15,280,,0.17,hv,hv1121500,2020-03-31T22:18:36.620Z,"46 km ESE of Naalehu, Hawaii",earthquake,2.14,15.06,0.08,1,reviewed,hv,hv
1996-07-23T09:43:50.090Z,18.9655,-155.3281667,27.788,2.98,ml,34,232,,0.13,hv,hv1126625,2020-03-31T22:18:35.470Z,"28 km ESE of Naalehu, Hawaii",earthquake,1.62,1.98,0.03,3,reviewed,hv,hv
1996-07-23T09:41:37.720Z,18.8975,-155.2623333,13.528,4.32,md,40,248,,0.11,hv,hv1120416,2020-03-31T22:18:35.190Z,"Hawaii region, Hawaii",earthquake,1.2,1.58,,1,reviewed,hv,hv
1996-07-23T09:39:14.450Z,18.8945,-155.2468333,12.641,3,ml,32,287,,0.08,hv,hv1120414,2020-03-31T22:18:34.950Z,"39 km ESE of Naalehu, Hawaii",earthquake,4.34,1.42,,1,reviewed,hv,hv
1996-07-23T09:06:30.670Z,18.9031667,-155.2763333,13.888,2.82,ml,38,268,,0.09,hv,hv1120409,2020-03-31T22:18:34.700Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.42,1.74,0.16,2,reviewed,hv,hv
1996-07-23T08:50:08.620Z,18.9188333,-155.2745,14.448,4.21,md,41,244,,0.1,hv,hv1120404,2020-03-31T22:18:34.460Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.01,2.56,,1,reviewed,hv,hv
1996-07-23T07:27:56.070Z,18.8933333,-155.271,13.788,2.54,ml,25,265,,0.09,hv,hv1120390,2020-03-31T22:18:33.880Z,"37 km ESE of Naalehu, Hawaii",earthquake,3.7,2.28,,1,reviewed,hv,hv
1996-07-23T07:15:03.970Z,18.8305,-155.2196667,9.791,2.88,ml,36,297,,0.11,hv,hv1120388,2020-03-31T22:18:33.720Z,"46 km SE of Naalehu, Hawaii",earthquake,2.45,1.14,0.17,2,reviewed,hv,hv
1996-07-23T07:04:06.700Z,18.8903333,-155.246,11.588,3.02,ml,43,266,,0.12,hv,hv1120385,2020-03-31T22:18:33.390Z,"40 km ESE of Naalehu, Hawaii",earthquake,1.56,0.93,0.19,2,reviewed,hv,hv
1996-07-23T06:56:39.370Z,18.8718333,-155.2236667,11.201,2.55,md,18,310,,0.09,hv,hv1120382,2020-03-31T22:18:33.080Z,"43 km ESE of Naalehu, Hawaii",earthquake,10.98,2.15,,1,reviewed,hv,hv
1996-07-23T06:02:49.360Z,18.8585,-155.2411667,34.602,2.86,ml,23,274,,0.14,hv,hv1120360,2020-03-31T22:18:32.620Z,"42 km ESE of Naalehu, Hawaii",earthquake,2.64,3.21,0.11,5,reviewed,hv,hv
1996-07-23T05:39:20.610Z,18.8481667,-155.2501667,16.038,3.03,ml,38,262,,0.12,hv,hv1120355,2020-03-31T22:18:32.290Z,"42 km SE of Naalehu, Hawaii",earthquake,3.37,11.81,0.1,3,reviewed,hv,hv
1996-07-23T05:13:53.330Z,18.8993333,-155.2661667,11.068,4.04,md,42,247,,0.12,hv,hv1120349,2020-03-31T22:18:32.120Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.81,0.84,,1,reviewed,hv,hv
1996-07-23T05:09:07.200Z,18.9166667,-155.2621667,12.298,3.04,ml,35,245,,0.13,hv,hv1120348,2020-03-31T22:18:31.950Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.48,0.84,0.02,5,reviewed,hv,hv
1996-07-23T04:55:56.370Z,18.8983333,-155.2685,13.458,3.94,md,41,249,,0.11,hv,hv1120344,2020-03-31T22:18:31.630Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.89,1.41,,1,reviewed,hv,hv
1996-07-23T04:12:24.500Z,18.9061667,-155.2635,11.698,3.81,md,40,247,,0.12,hv,hv1120328,2020-03-31T22:18:31.150Z,"37 km ESE of Naalehu, Hawaii",earthquake,2,0.86,,1,reviewed,hv,hv
1996-07-23T03:53:47.120Z,18.8311667,-155.2436667,10.845,2.68,ml,16,307,,0.1,hv,hv1120325,2020-03-31T22:18:30.990Z,"44 km SE of Naalehu, Hawaii",earthquake,1.36,0.98,0.09,4,reviewed,hv,hv
1996-07-23T03:43:26.420Z,18.9238333,-155.265,13.858,2.93,ml,31,267,,0.11,hv,hv1120324,2020-03-31T22:18:30.840Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.93,1.47,,1,reviewed,hv,hv
1996-07-23T03:39:39.960Z,18.8466667,-155.2536667,9.908,4,md,43,272,,0.12,hv,hv1120322,2020-03-31T22:18:30.690Z,"42 km SE of Naalehu, Hawaii",earthquake,1.4,0.92,,1,reviewed,hv,hv
1996-07-23T03:34:47.030Z,18.9175,-155.2653333,14.088,4.3,md,41,244,,0.12,hv,hv1120320,2020-03-31T22:18:30.520Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.84,2.38,,1,reviewed,hv,hv
1996-07-23T03:12:29.770Z,18.911,-155.2701667,13.568,4.5,md,42,245,,0.1,hv,hv1120314,2020-03-31T22:18:30.360Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.01,1.32,,1,reviewed,hv,hv
1996-07-23T02:46:10.320Z,18.9403333,-155.2648333,14.191,2.97,ml,40,239,,0.1,hv,hv1120294,2020-03-31T22:18:30.030Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.24,1.42,0.02,4,reviewed,hv,hv
1996-07-23T02:39:18.390Z,18.9281667,-155.2581667,33.111,3.01,ml,38,244,,0.13,hv,hv1126539,2020-03-31T22:18:29.710Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.88,3.01,0.21,7,reviewed,hv,hv
1996-07-23T02:23:15.600Z,18.7655,-155.208,7.238,2.59,ml,14,314,,0.09,hv,hv1120284,2020-03-31T22:18:29.240Z,"51 km SE of Naalehu, Hawaii",earthquake,9.84,3.04,,1,reviewed,hv,hv
1996-07-23T02:01:05.400Z,18.8896667,-155.2751667,13.298,2.58,ml,32,265,,0.12,hv,hv1120274,2020-03-31T22:18:28.630Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.76,1.33,0.09,4,reviewed,hv,hv
1996-07-23T01:04:46.910Z,18.9523333,-155.2698333,27.066,2.83,ml,23,254,,0.1,hv,hv1120241,2020-03-31T22:18:28.480Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.43,4.17,0.01,5,reviewed,hv,hv
1996-07-23T00:49:00.380Z,18.9196667,-155.2738333,18.898,4.3,md,26,244,,0.09,hv,hv1120236,2020-03-31T22:18:28.320Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.24,6.99,,1,reviewed,hv,hv
1996-07-23T00:42:06.930Z,18.8813333,-155.2585,12.798,3,ml,23,269,,0.1,hv,hv1120235,2020-03-31T22:18:28.160Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.36,1.09,0.01,5,reviewed,hv,hv
1996-07-23T00:25:40.090Z,18.7638333,-155.2391667,16.842,2.63,ml,15,317,,0.09,hv,hv1120226,2020-03-31T22:18:27.880Z,"49 km SE of Naalehu, Hawaii",earthquake,1.94,14.29,0.15,2,reviewed,hv,hv
1996-07-23T00:10:46.220Z,18.9138333,-155.2765,14.266,4.03,md,40,245,,0.1,hv,hv1120215,2020-03-31T22:18:27.720Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.74,2.51,,1,reviewed,hv,hv
1996-07-22T23:11:39.430Z,18.9251667,-155.2585,13.391,3.21,ml,37,244,,0.11,hv,hv1120197,2020-03-31T22:18:27.280Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.59,1.28,,4,reviewed,hv,hv
1996-07-22T22:59:33.850Z,18.8808333,-155.2668333,13.108,2.81,ml,35,252,,0.14,hv,hv1120194,2020-03-31T22:18:27.120Z,"38 km ESE of Naalehu, Hawaii",earthquake,2.68,1.32,0.1,4,reviewed,hv,hv
1996-07-22T22:36:42.970Z,18.927,-155.269,17.066,4.24,md,38,242,,0.1,hv,hv1126075,2020-03-31T22:18:26.790Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.79,11.93,,1,reviewed,hv,hv
1996-07-22T22:35:37.810Z,18.9411667,-155.267,14.041,3.14,ml,39,239,,0.1,hv,hv1120187,2020-03-31T22:18:26.630Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.3,1.06,0.09,3,reviewed,hv,hv
1996-07-22T21:31:52.910Z,18.8291667,-155.2845,21.538,4.74,md,42,273,,0.14,hv,hv1120158,2020-03-31T22:18:26.320Z,"40 km SE of Naalehu, Hawaii",earthquake,1.1,6.14,,1,reviewed,hv,hv
1996-07-22T21:07:28.300Z,18.9243333,-155.2688333,13.698,4.18,md,39,243,,0.13,hv,hv1120144,2020-03-31T22:18:26.160Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.76,1.12,,1,reviewed,hv,hv
1996-07-22T20:33:28.300Z,18.91,-155.2611667,13.798,3.13,ml,39,247,,0.1,hv,hv1120131,2020-03-31T22:18:25.710Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.64,1.84,0.01,4,reviewed,hv,hv
1996-07-22T20:21:17.150Z,18.896,-155.269,13.808,3,ml,38,255,,0.09,hv,hv1120127,2020-03-31T22:17:43.380Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.01,2.48,0.18,5,reviewed,hv,hv
1996-07-22T20:15:54.880Z,18.9153333,-155.2613333,13.818,2.69,ml,34,252,,0.1,hv,hv1126073,2020-03-31T22:17:43.210Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.17,1.72,0.18,7,reviewed,hv,hv
1996-07-22T19:56:14.620Z,18.9553333,-155.2793333,13.449,2.75,ml,11,279,,0.11,hv,hv1120110,2020-03-31T22:17:42.490Z,"33 km ESE of Naalehu, Hawaii",earthquake,5.71,1.24,,1,reviewed,hv,hv
1996-07-22T19:10:07.490Z,18.8103333,-155.2341667,9.162,4.4,md,42,281,,0.14,hv,hv1120096,2020-03-31T22:17:41.860Z,"46 km SE of Naalehu, Hawaii",earthquake,1.28,0.95,,1,reviewed,hv,hv
1996-07-22T18:59:18.960Z,18.9205,-155.2835,16.308,2.98,ml,23,259,,0.07,hv,hv1120090,2020-03-31T22:17:41.580Z,"35 km ESE of Naalehu, Hawaii",earthquake,2.8,13.67,0.05,3,reviewed,hv,hv
1996-07-22T18:17:45.670Z,18.8353333,-155.2561667,4.898,2.56,ml,31,290,,0.11,hv,hv1120073,2020-03-31T22:17:41.130Z,"42 km SE of Naalehu, Hawaii",earthquake,5.49,1.76,0.1,4,reviewed,hv,hv
1996-07-22T18:04:01.010Z,18.8645,-155.2458333,11.912,3.3,ml,40,260,,0.1,hv,hv1120065,2020-03-31T22:17:40.970Z,"41 km ESE of Naalehu, Hawaii",earthquake,1.73,1.22,0.02,3,reviewed,hv,hv
1996-07-22T17:36:26.480Z,18.868,-155.223,11.842,2.91,ml,24,273,,0.15,hv,hv1120049,2020-03-31T22:17:40.670Z,"43 km ESE of Naalehu, Hawaii",earthquake,3.59,1.01,,1,reviewed,hv,hv
1996-07-22T17:28:20.510Z,18.8101667,-155.2256667,9.962,4.02,md,38,294,,0.11,hv,hv1120047,2020-03-31T22:17:40.530Z,"46 km SE of Naalehu, Hawaii",earthquake,1.43,1.06,,1,reviewed,hv,hv
1996-07-22T17:25:23.720Z,18.962,-155.2703333,14.461,3.01,ml,27,235,,0.1,hv,hv1120045,2020-03-31T22:17:40.370Z,"34 km SE of P?hala, Hawaii",earthquake,1.52,1.29,0.06,3,reviewed,hv,hv
1996-07-22T17:13:54.840Z,18.8983333,-155.251,11.418,2.59,ml,36,253,,0.1,hv,hv1120038,2020-03-31T22:17:39.910Z,"39 km ESE of Naalehu, Hawaii",earthquake,2.31,0.79,0.31,4,reviewed,hv,hv
1996-07-22T16:46:56.380Z,18.9041667,-155.2656667,13.708,4.16,md,39,247,,0.1,hv,hv1120023,2020-03-31T22:17:39.540Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.61,2.11,,1,reviewed,hv,hv
1996-07-22T16:36:20.260Z,18.8993333,-155.2508333,11.638,2.89,ml,37,253,,0.11,hv,hv1120021,2020-03-31T22:17:39.360Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.59,0.78,0.34,3,reviewed,hv,hv
1996-07-22T15:56:24.560Z,18.8846667,-155.247,13.378,2.91,ml,38,256,,0.11,hv,hv1120002,2020-03-31T22:17:38.740Z,"40 km ESE of Naalehu, Hawaii",earthquake,2.37,1.86,0.03,3,reviewed,hv,hv
1996-07-22T15:17:37.360Z,18.918,-155.2743333,13.828,4.16,md,22,260,,0.07,hv,hv1119985,2020-03-31T22:17:38.080Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.99,1.71,,1,reviewed,hv,hv
1996-07-22T15:08:48.500Z,18.9055,-155.2611667,13.838,2.94,ml,37,251,,0.11,hv,hv1119981,2020-03-31T22:17:37.920Z,"38 km ESE of Naalehu, Hawaii",earthquake,2.38,1.83,0.13,4,reviewed,hv,hv
1996-07-22T14:55:01.840Z,18.8745,-155.262,13.381,2.8,ml,29,284,,0.09,hv,hv1119976,2020-03-31T22:17:37.610Z,"39 km ESE of Naalehu, Hawaii",earthquake,4.21,1.93,0.17,4,reviewed,hv,hv
1996-07-22T14:50:59.150Z,18.935,-155.2686667,13.811,4.06,md,40,240,,0.11,hv,hv1119975,2020-03-31T22:17:37.460Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.63,1.19,,1,reviewed,hv,hv
1996-07-22T14:47:37.200Z,18.9063333,-155.256,13.408,2.62,ml,40,248,,0.12,hv,hv1119974,2020-03-31T22:17:37.300Z,"38 km ESE of Naalehu, Hawaii",earthquake,2.34,1.55,0.05,4,reviewed,hv,hv
1996-07-22T14:37:38.450Z,18.8785,-155.2361667,12.07,2.73,ml,30,270,,0.1,hv,hv1119971,2020-03-31T22:17:37.130Z,"41 km ESE of Naalehu, Hawaii",earthquake,1.46,0.95,0.13,7,reviewed,hv,hv
1996-07-22T14:34:58.200Z,18.8911667,-155.268,7.508,2.91,ml,34,270,,0.14,hv,hv1119970,2020-03-31T22:17:36.970Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.62,1.05,0.08,4,reviewed,hv,hv
1996-07-22T14:28:53.580Z,18.9096667,-155.2751667,15.448,2.87,ml,25,250,,0.08,hv,hv1119968,2020-03-31T22:17:36.820Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.73,13.49,0.11,6,reviewed,hv,hv
1996-07-22T14:09:49.180Z,18.8881667,-155.2591667,12.238,4.02,md,41,251,,0.11,hv,hv1119964,2020-03-31T22:17:36.530Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.84,1.25,,1,reviewed,hv,hv
1996-07-22T13:12:08.840Z,18.9403333,-155.2685,14.866,2.75,ml,25,239,,0.09,hv,hv1119940,2020-03-31T22:17:35.330Z,"35 km ESE of Naalehu, Hawaii",earthquake,1.41,3.2,0.07,2,reviewed,hv,hv
1996-07-22T13:02:49.160Z,18.9191667,-155.2695,14.518,2.51,ml,24,245,,0.09,hv,hv1119938,2020-03-31T22:17:35.190Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.61,3.31,0.07,5,reviewed,hv,hv
1996-07-22T12:33:15.250Z,18.8998333,-155.2525,12.918,2.83,ml,38,248,,0.11,hv,hv1126623,2020-03-31T22:17:34.900Z,"39 km ESE of Naalehu, Hawaii",earthquake,2.24,1.32,0.25,4,reviewed,hv,hv
1996-07-22T12:31:23.530Z,18.8938333,-155.2768333,10.046,3.21,ml,39,265,,0.11,hv,hv1119928,2020-03-31T22:17:34.730Z,"37 km ESE of Naalehu, Hawaii",earthquake,1.41,0.96,0.05,2,reviewed,hv,hv
1996-07-22T12:30:17.940Z,18.8361667,-155.2455,11.412,2.75,ml,23,290,,0.09,hv,hv1119927,2020-03-31T22:17:34.580Z,"43 km SE of Naalehu, Hawaii",earthquake,1.55,1.04,0.19,5,reviewed,hv,hv
1996-07-22T12:05:19.760Z,18.926,-155.2695,14.228,3.09,ml,26,244,,0.09,hv,hv1119913,2020-03-31T22:17:34.140Z,"36 km ESE of Naalehu, Hawaii",earthquake,2.28,1.82,0.14,3,reviewed,hv,hv
1996-07-22T11:59:14.280Z,18.8581667,-155.2451667,12.262,2.57,ml,25,273,,0.1,hv,hv1119910,2020-03-31T22:17:33.690Z,"42 km ESE of Naalehu, Hawaii",earthquake,1.58,1.02,0.26,4,reviewed,hv,hv
1996-07-22T11:16:53.470Z,18.8693333,-155.2605,10.438,4.14,md,38,268,,0.13,hv,hv1119898,2020-03-31T22:17:32.370Z,"40 km ESE of Naalehu, Hawaii",earthquake,1.37,0.9,,1,reviewed,hv,hv
1996-07-22T11:01:06.000Z,18.915,-155.2725,13.058,2.64,ml,22,260,,0.09,hv,hv1119892,2020-03-31T22:17:32.160Z,"36 km ESE of Naalehu, Hawaii",earthquake,1.53,0.98,0.06,3,reviewed,hv,hv
1996-07-22T10:56:59.570Z,18.8608333,-155.2648333,12.098,2.97,ml,28,256,,0.11,hv,hv1119890,2020-03-31T22:17:31.960Z,"40 km SE of Naalehu, Hawaii",earthquake,1.38,1.13,0.11,5,reviewed,hv,hv
1996-07-22T10:52:45.910Z,18.8663333,-155.247,9.608,2.65,ml,31,274,,0.12,hv,hv1119887,2020-03-31T22:17:31.730Z,"41 km ESE of Naalehu, Hawaii",earthquake,1.44,0.66,0.03,4,reviewed,hv,hv
1996-07-22T10:33:48.920Z,18.878,-155.2561667,10.498,2.82,ml,41,253,,0.12,hv,hv1119876,2020-03-31T22:17:31.410Z,"40 km ESE of Naalehu, Hawaii",earthquake,1.33,0.72,0.14,2,reviewed,hv,hv
1996-07-22T10:13:56.070Z,18.901,-155.2735,9.648,3.02,ml,39,248,,0.12,hv,hv1119868,2020-03-31T22:17:30.640Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.42,0.85,0.09,4,reviewed,hv,hv
1996-07-22T10:07:08.840Z,18.8468333,-155.2305,11.362,3,ml,26,306,,0.1,hv,hv1119866,2020-03-31T22:17:30.490Z,"44 km ESE of Naalehu, Hawaii",earthquake,1.26,1.35,0.04,4,reviewed,hv,hv
1996-07-22T09:19:19.930Z,18.899,-155.2721667,11.358,3.07,ml,39,249,,0.11,hv,hv1119854,2020-03-31T22:17:29.750Z,"Hawaii region, Hawaii",earthquake,2.2,0.79,0.03,5,reviewed,hv,hv
1996-07-22T08:47:01.780Z,18.9036667,-155.2646667,11.858,3.03,ml,38,247,,0.1,hv,hv1119841,2020-03-31T22:17:29.130Z,"37 km ESE of Naalehu, Hawaii",earthquake,2.03,0.84,0.05,5,reviewed,hv,hv
1996-07-22T08:44:43.750Z,18.8686667,-155.2416667,10.562,2.65,ml,35,259,,0.1,hv,hv1119837,2020-03-31T22:17:28.970Z,"41 km ESE of Naalehu, Hawaii",earthquake,3.46,0.85,0.22,4,reviewed,hv,hv
1996-07-22T08:40:55.450Z,18.8801667,-155.244,11.122,2.89,ml,21,256,,0.1,hv,hv1119835,2020-03-31T22:17:28.660Z,"41 km ESE of Naalehu, Hawaii",earthquake,2.97,0.84,0.22,3,reviewed,hv,hv
1996-07-22T08:23:41.750Z,18.882,-155.2526667,12.658,3.03,ml,35,268,,0.09,hv,hv1119831,2020-03-31T22:17:28.490Z,"40 km ESE of Naalehu, Hawaii",earthquake,2.97,1.33,0.02,4,reviewed,hv,hv
1996-07-22T08:11:10.740Z,18.7371667,-155.3191667,43.618,2.61,ml,29,297,,0.14,hv,hv1125957,2020-03-31T22:17:28.010Z,"45 km SE of Naalehu, Hawaii",earthquake,3.69,2.76,0.07,5,reviewed,hv,hv
1996-07-22T08:00:29.180Z,18.8756667,-155.2775,13.718,2.92,ml,34,256,,0.1,hv,hv1125950,2020-03-31T22:17:27.540Z,"38 km SE of Naalehu, Hawaii",earthquake,1.88,2.74,0.14,3,reviewed,hv,hv
1996-07-22T07:59:47.840Z,18.8665,-155.2491667,11.348,2.88,ml,38,258,,0.11,hv,hv1119816,2020-03-31T22:17:27.370Z,"41 km ESE of Naalehu, Hawaii",earthquake,1.05,0.78,0.2,5,reviewed,hv,hv
1996-07-22T07:45:17.250Z,18.902,-155.2415,11.901,2.56,ml,27,266,,0.11,hv,hv1119809,2020-03-31T22:17:27.060Z,"40 km ESE of Naalehu, Hawaii",earthquake,3.84,1.29,0.06,6,reviewed,hv,hv
1996-07-22T07:41:33.230Z,18.8925,-155.2665,11.698,3.26,ml,38,264,,0.12,hv,hv1119807,2020-03-31T22:17:26.900Z,"38 km ESE of Naalehu, Hawaii",earthquake,1.97,0.93,0.09,2,reviewed,hv,hv
